,event_hash,variable,place_hash,name_cleaner_a,name_cleaner_b,rex_match,string_dist_osa
11536,722ee46f0f43e463,V3,9cafe6c131ca7ddd,vanera,naivasha creamery,0,13
19499,d6ebf192bd7aff41,V9,539a83d80523f3d4,vase nyiro river,bastos farm,0,13
19496,d6ebf192bd7aff41,V3,545b19a0fea6adf1,vase nyiro river,hobleyvalley,0,14
19497,d6ebf192bd7aff41,V4,755e314623ea1127,vase nyiro river,naro moru,0,12
19498,d6ebf192bd7aff41,V5,a49aef4150c534ac,vase nyiro river,naru moro,0,12
19495,d6ebf192bd7aff41,V2,0cbe2dd268675a8f,vase nyiro river,uaso nyiro,0,8
16945,b20456585506315c,V4,ab3bfb8811415625,vaughan,kaiti,0,6
16944,b20456585506315c,V2,ec16d22435d6a237,vaughan,melwa,0,6
16946,b20456585506315c,V7,0fa60b85f6ac890b,vaughan,partridge,0,8
16947,b20456585506315c,V10,a09f0af4ee0f93ba,vaughan,skinner,0,7
8137,4b43432550bc29be,V8,b4bb0e31003656b9,ven feys,githabai,0,8
8134,4b43432550bc29be,V3,6a8161a65ea83993,ven feys,githioro settlement,0,17
8136,4b43432550bc29be,V7,f33d5abba73ef8c6,ven feys,githiorosettlement,0,16
8135,4b43432550bc29be,V5,fa398164920798ec,ven feys,nyakio,0,7
8138,4b43432550bc29be,V10,dc38af60f1e79d36,ven feys,southkinangopward,0,16
17312,b6d2ff748ffd0c6f,V3,1a8c534cced653db,vetchs farm,kiamathambo,0,11
17311,b6d2ff748ffd0c6f,V2,ea3dac871673953d,vetchs farm,kiamucheru,0,10
17313,b6d2ff748ffd0c6f,V4,1dc08565bf905f36,vetchs farm,kihingo,0,10
17316,b6d2ff748ffd0c6f,V9,c940a40b3fac7936,vetchs farm,kinunga,0,10
17317,b6d2ff748ffd0c6f,V10,8bac3396554cb227,vetchs farm,kirurumi,0,11
17315,b6d2ff748ffd0c6f,V8,2227c2805503d1d1,vetchs farm,nyeri district,0,12
17314,b6d2ff748ffd0c6f,V5,8715baa4c497623a,vetchs farm,seremai estate,0,11
8766,519b06e37cfd8b06,V1,499d4b4a623b3f30,village of ex chief nguru,bericho embu,0,20
8771,519b06e37cfd8b06,V9,6a3061b3fe691f8b,village of ex chief nguru,ithanga,0,21
8772,519b06e37cfd8b06,V10,a9389a140bf81ecc,village of ex chief nguru,kibirigwi,0,22
8769,519b06e37cfd8b06,V5,07c496b36c6cde77,village of ex chief nguru,kibirigwi girls secondary school,0,26
8770,519b06e37cfd8b06,V6,5e4651fcd2e5c459,village of ex chief nguru,kiine north,0,21
8768,519b06e37cfd8b06,V3,047833dbef08fbb5,village of ex chief nguru,nguguine,0,22
11909,765ec42ffe05b4fd,V3,ea43d2c19cf7e990,vilson,muruaki,0,7
11911,765ec42ffe05b4fd,V8,f9756879a37e4aca,vilson,murungaru,0,9
11910,765ec42ffe05b4fd,V5,c6184e3aeadea353,vilson,nenepa,0,6
11912,765ec42ffe05b4fd,V10,97bd4cb894324d89,vilson,nunjorofarm,0,10
11908,765ec42ffe05b4fd,V2,d0f63cec832246fc,vilson,wilsons farm,0,7
13138,832517377b47130b,V4,4a04b66d9bb4f1e5,von landsberg,engare olmorijo,0,14
13140,832517377b47130b,V9,d1d1dbeade4cff0c,von landsberg,longridges,0,9
13139,832517377b47130b,V7,aaa4d621cff16a2c,von landsberg,moridjo,0,11
13137,832517377b47130b,V3,3f3ea5d55092f0ed,von landsberg,olmorijo engare,0,13
14688,95797888b47bd9dd,V4,601e01a9b1acb735,w mau forest,central molo feeder road,0,19
14686,95797888b47bd9dd,V2,6527c85168773389,w mau forest,centralmolofeederroad,0,18
14687,95797888b47bd9dd,V3,6011807b80a8ecc5,w mau forest,e261,0,12
14685,95797888b47bd9dd,V1,87eb8ba9033650dc,w mau forest,kuresoichepsir road,0,17
14689,95797888b47bd9dd,V5,64223f7aeddd20b6,w mau forest,molo central feeder road,0,19
16259,a8bdccef9a00f69a,V8,c0a9ac61c548ff56,wace,gituandaga,0,9
16261,a8bdccef9a00f69a,V10,07ddab6a32ee8494,wace,igwamiti,0,6
16254,a8bdccef9a00f69a,V2,e0eb7f2b8107d90e,wace,losogwa,0,7
16255,a8bdccef9a00f69a,V4,f7ac045f89d3c42a,wace,mac lellan,0,7
16260,a8bdccef9a00f69a,V9,49c6b61dff68e384,wace,marmanet,0,6
16256,a8bdccef9a00f69a,V5,bece0a67798e78c1,wace,mclellan,0,7
16257,a8bdccef9a00f69a,V6,43d25dd2a0ac945e,wace,olarinyiro,0,9
16258,a8bdccef9a00f69a,V7,40dd7e0dddd6f7bf,wace,van dyk,0,6
17353,b7347f6c9e2963fc,V4,5bb45200591f2a7e,wahundura,kiria,0,8
15604,a077b77ee718174f,V8,831a4f3d45e44f6a,wainewright,aberdare estates,0,14
17460,b8a36ef520e0a72a,V10,f66b314cb9153cc1,wainewright,aberdare forest,0,13
15600,a077b77ee718174f,V3,4a477d7e096a7c25,wainewright,il polosat limited,0,16
15602,a077b77ee718174f,V6,39fcd433b51ab3e0,wainewright,koortze,0,10
15603,a077b77ee718174f,V7,fa4f6627b149c8d0,wainewright,muller,0,9
16351,a985e49bcaf4d4ef,V2,5c29e43a72b2c19b,wainewright,ndaragwa,0,8
15601,a077b77ee718174f,V5,6a1dbe989f978175,wainewright,ol bolossat,0,10
15599,a077b77ee718174f,V1,21ca5fa7b5f463b6,wainewright,olondoto,0,10
16352,a985e49bcaf4d4ef,V5,734b911fff7f00ad,wainewright,pesi,0,9
16353,a985e49bcaf4d4ef,V6,d0ee796c1c59a655,wainewright,shamata,0,11
13468,8838af00dbbba058,V4,1bc7899793677cec,waithaka,dagoretti high school,0,18
13471,8838af00dbbba058,V10,77278bc9509bdce3,waithaka,kabete,0,7
13467,8838af00dbbba058,V2,16e78b9a396915c9,waithaka,kangemi,0,7
13469,8838af00dbbba058,V7,51c5132a7e6c62d2,waithaka,mbari ya njiru,0,11
16361,a99f6134779a15f7,V6,e869b8eedf61293a,waithaka,nembu,0,8
13470,8838af00dbbba058,V9,dfe54ebabae8393f,waithaka,niongani,0,7
16363,a99f6134779a15f7,V10,48b9cb01732ec147,waithaka,nyongara,0,6
16362,a99f6134779a15f7,V9,04fb5e0fb7593130,waithaka,uthiru,0,6
10041,5fc8eedd7ac8e28b,V5,81311d96eb85f56f,wakangu,kangocho,0,6
10039,5fc8eedd7ac8e28b,V3,ef6739fff9120cc7,wakangu,konyu,0,4
10040,5fc8eedd7ac8e28b,V4,b47f4daa365d1df1,wakangu,thengeini,0,8
10255,6207e5e74aab6388,V9,bb359031560478ac,walkurs farm,kimahurikairi road,0,14
10254,6207e5e74aab6388,V6,d0ff68b2f79700c2,walkurs farm,kituvia,0,10
10252,6207e5e74aab6388,V3,fdbb9e3736f2643a,walkurs farm,mutinosublocation,0,15
10251,6207e5e74aab6388,V2,44a4dd5f4e23b524,walkurs farm,nandago,0,10
10253,6207e5e74aab6388,V4,9195f23ce8dc1795,walkurs farm,warazo,0,8
3492,1c2308935b1df89e,V2,2422d558893da5c5,wambura river,githuva,0,11
3494,1c2308935b1df89e,V4,dd9b59ee6f08bc1e,wambura river,ituru,0,11
3493,1c2308935b1df89e,V3,a651e52caf3838fc,wambura river,kamunyuini,0,9
3495,1c2308935b1df89e,V6,62692d2aadc122d5,wambura river,nyamangara sublocation,0,17
3497,1c2308935b1df89e,V10,1fcea0563caf2b2a,wambura river,wamwagi,0,8
3496,1c2308935b1df89e,V8,a4fd1b7c98f4dc7b,wambura river,wamwangi sublocation,0,16
9120,556b78c473b71d93,V6,12e6299749e0fe8b,wangige,bosch farm,0,10
13039,8260e74f42439970,V4,20ab40786d3155ef,wangige,kalukuni d,0,8
13040,8260e74f42439970,V5,cb0ba58c266832ca,wangige,kalukuni dam,0,10
9121,556b78c473b71d93,V7,c00cfb80e276972e,wangige,kianjogu,0,5
9122,556b78c473b71d93,V8,db9c9fd57e596029,wangige,kihnjogu,0,6
13038,8260e74f42439970,V2,a54f5ef8510a4930,wangige,kithembe,0,7
13042,8260e74f42439970,V8,6d9081198839ba19,wangige,kithimani,0,8
9118,556b78c473b71d93,V1,cf51179ec1208e52,wangige,markam track,0,11
9119,556b78c473b71d93,V2,85e44f3f5dd2ae6f,wangige,markham track,0,12
13043,8260e74f42439970,V10,0230835d1a176a0d,wangige,matuu sublocation,0,15
13041,8260e74f42439970,V7,f05dcc7b406ffdfe,wangige,matuusublocation,0,14
3822,1f47cb35ff6af383,V7,ba95d9565b530bf7,wango estate,bendorplantations,0,12
3823,1f47cb35ff6af383,V8,238b640953a3786a,wango estate,kiama,0,11
3819,1f47cb35ff6af383,V3,065731ea101ad194,wango estate,kitimu estate,0,6
3825,1f47cb35ff6af383,V10,77322ff54c1bfd40,wango estate,kitimuru estate,0,8
3818,1f47cb35ff6af383,V2,b938c1a753901e13,wango estate,manyaraestate,0,5
3820,1f47cb35ff6af383,V4,745abeca7a8e49b1,wango estate,samuru,0,11
3821,1f47cb35ff6af383,V6,4a4707181bb335e2,wango estate,samuruestate,0,5
3824,1f47cb35ff6af383,V9,9f9d5e665ad80166,wango estate,shortlands estate,0,8
12907,81211053043a84d9,V9,c635985e7519e999,wanjohi,chitehi,0,5
12899,81211053043a84d9,V1,6be04e49f8402731,wanjohi,delap,0,7
12906,81211053043a84d9,V8,e77dac7073323603,wanjohi,gitahi,0,5
15962,a4e37c340af98bbe,V2,36dce8d4d9c1da68,wanjohi,kachoria,0,5
15963,a4e37c340af98bbe,V3,1f27f7775a892561,wanjohi,kasisiku,0,7
12904,81211053043a84d9,V6,e52327c383a54081,wanjohi,kitai,0,6
12901,81211053043a84d9,V3,9b631f67890bd41c,wanjohi,nyandarua,0,7
12900,81211053043a84d9,V2,d0025e2c01555509,wanjohi,nyandarua district,0,15
12903,81211053043a84d9,V5,8d9cf668b2e68dc2,wanjohi,pieters,0,7
20905,eee87a269294e3bc,V8,6be04e49f8402731,wanjohi police post,delap,0,17
20903,eee87a269294e3bc,V3,e52327c383a54081,wanjohi police post,kitai,0,17
20904,eee87a269294e3bc,V7,ff6badbc9875ec85,wanjohi police post,laing,0,17
20906,eee87a269294e3bc,V9,c3268baddc8383f3,wanjohi police post,miller,0,16
20902,eee87a269294e3bc,V2,4b99425d8bf9c804,wanjohi police post,sattima farm,0,16
18632,c9dd93768bb185d1,V3,a82b85b41b9b5e95,wanjohi valley,chitehi,0,12
18633,c9dd93768bb185d1,V4,320484db96cf9a89,wanjohi valley,gitahi,0,12
869,074858738020f654,V5,36dce8d4d9c1da68,wanjohi valley,kachoria,0,10
870,074858738020f654,V6,1f27f7775a892561,wanjohi valley,kasisiku,0,12
18634,c9dd93768bb185d1,V10,e52327c383a54081,wanjohi valley,kitai,0,12
866,074858738020f654,V2,ff6badbc9875ec85,wanjohi valley,laing,0,12
868,074858738020f654,V4,4b99425d8bf9c804,wanjohi valley,sattima farm,0,11
17818,bcd06e5b7f84555d,V3,a82b85b41b9b5e95,wanjohn,chitehi,0,6
17819,bcd06e5b7f84555d,V4,320484db96cf9a89,wanjohn,gitahi,0,6
17821,bcd06e5b7f84555d,V10,e52327c383a54081,wanjohn,kitai,0,7
9908,5e3f0c15c9af7415,V9,fd1d7795dbcbddf9,waraza farm,ihuku,0,11
9906,5e3f0c15c9af7415,V4,d11c0dced9479e16,waraza farm,mukunga,0,10
9907,5e3f0c15c9af7415,V8,482a13092480b60d,waraza farm,nassia,0,9
9905,5e3f0c15c9af7415,V2,46c37147b3d188ef,waraza farm,warazo jet,0,5
1926,0ee108652256a742,V8,af5ab6d5ebc1cde7,waterloo farm,gilgil weigh bridge,0,17
1928,0ee108652256a742,V10,220a0bdd28dc977e,waterloo farm,harcourts,0,10
1925,0ee108652256a742,V3,c23c372ddab2502b,waterloo farm,ilkek,0,12
1924,0ee108652256a742,V2,eba0f57f63ec756d,waterloo farm,ilkek station,0,12
1927,0ee108652256a742,V9,86c454306375ed1e,waterloo farm,nairobinakuru road,0,15
6199,37b4311e7f5e6ec3,V5,efd7cbd91cdf4c4f,wd randalls farm,gabolo,0,14
6197,37b4311e7f5e6ec3,V2,5dba163215bc1dda,wd randalls farm,ilpolei,0,15
6200,37b4311e7f5e6ec3,V7,e82a0fa8ebf5dbaa,wd randalls farm,loolngabolo,0,14
6198,37b4311e7f5e6ec3,V4,495de8d7704c2a47,wd randalls farm,ngabolo,0,14
6202,37b4311e7f5e6ec3,V10,7613e9e352863c33,wd randalls farm,ngaraniting,0,13
6201,37b4311e7f5e6ec3,V9,4d1d7ea0409c6d18,wd randalls farm,the sanctuary at ol lentille,0,22
9107,555b8487310ed2c6,V7,be0c723ce8a4dfd6,weavers farm,heni,0,11
9105,555b8487310ed2c6,V4,f9d0300a3ab24275,weavers farm,heni village,0,10
9104,555b8487310ed2c6,V3,d96d52192898432d,weavers farm,henivillage,0,10
9108,555b8487310ed2c6,V10,8eac6a811d985a63,weavers farm,karati,0,9
9103,555b8487310ed2c6,V2,cc305552816a7ce0,weavers farm,knights,0,11
9106,555b8487310ed2c6,V6,dd68b372f79cdd19,weavers farm,patterson jones farm,0,12
16815,b0281f5f184c9153,V2,62a4640770859be3,webbs farm,cedar vale farm,0,9
16817,b0281f5f184c9153,V5,883bf283e809ba36,webbs farm,cedarvalefarm,0,8
16820,b0281f5f184c9153,V9,2835ee1dcf076f12,webbs farm,kalulu,0,10
16819,b0281f5f184c9153,V8,831109a66cfa0837,webbs farm,karuru,0,9
4336,23d63326522585fa,V7,459e21a0b9c47882,webbs farm,kipsing,0,9
16821,b0281f5f184c9153,V10,32a9bafbfeb42174,webbs farm,kongoni,0,10
4334,23d63326522585fa,V4,af0a3f46a608142a,webbs farm,lendili,0,9
4335,23d63326522585fa,V6,d80af56d15e05d92,webbs farm,lorapanga,0,10
4332,23d63326522585fa,V1,d471c00c59cc46c2,webbs farm,oldonyiro,0,9
4333,23d63326522585fa,V3,94225905c3630102,webbs farm,pickerings farm,0,8
16818,b0281f5f184c9153,V6,685acbbe095d97af,webbs farm,sirimon,0,10
20270,e3cce036e8cb7b69,V5,8f008327e44dc8d2,wedd,kanyagia,0,8
20269,e3cce036e8cb7b69,V4,e339b2284b64d040,wedd,ndurumo,0,7
20268,e3cce036e8cb7b69,V3,9488f198bfc848a8,wedd,ndurumu limited,0,14
20267,e3cce036e8cb7b69,V2,37bdf756eb075459,wedd,rumuruti,0,8
7213,413a03b44d65f7db,V9,54f08f08bb7be177,weirs farm,imani school,0,10
7212,413a03b44d65f7db,V3,1782c8448623eb2f,weirs farm,karimenu,0,9
7211,413a03b44d65f7db,V2,25baf1dc4cf6675e,weirs farm,kariminu,0,9
18518,c720d5fc80c53d46,V3,078e68b17c0501a5,wellmont,bornmann,0,6
16293,a8ea3fbb2c79020a,V9,7fcbc7207ae522a2,wellmont,homberg,0,8
16292,a8ea3fbb2c79020a,V7,15e6c2fd378e3d23,wellmont,kiriita,0,8
16290,a8ea3fbb2c79020a,V3,5e8dfd0a83986d75,wellmont,leshau forest,0,10
16291,a8ea3fbb2c79020a,V6,e2fb8e229c7e4954,wellmont,leshauforest,0,9
16294,a8ea3fbb2c79020a,V10,60c46afddcf69be3,wellmont,lewis,0,7
16289,a8ea3fbb2c79020a,V2,7649e8fa77e5ff2a,wellmont,mairo inya,0,9
18520,c720d5fc80c53d46,V10,18ae5df7459c19ba,wellmont,marmanet,0,6
18519,c720d5fc80c53d46,V9,14d1fad570933f94,wellmont,oraimutia,0,8
12669,7e424879f726d24e,V5,9eb4755483d40617,west kiine  karte,gacharu,0,15
12667,7e424879f726d24e,V2,c37367d2cfe9cb5a,west kiine  karte,kiine south,0,10
12668,7e424879f726d24e,V4,1a76ab2bcb3df840,west kiine  karte,sagana river track,0,14
12670,7e424879f726d24e,V6,acfc1c3dcf05822b,west kiine  karte,sakumi,0,15
19448,d69249c3af25698b,V6,8812b0b2994aeaa1,west olombokish,ildimat location,0,13
19445,d69249c3af25698b,V2,95d2f6e380a98462,west olombokish,ildimatlocation,0,13
19446,d69249c3af25698b,V3,142ba26f3a47d1ae,west olombokish,kalelerue,0,14
3859,1f8e1535aa41ba39,V2,89c7952c0747c365,west suswa,ilkeekonyokie,0,12
3861,1f8e1535aa41ba39,V10,d453591b9196101a,west suswa,olasiti secondary school,0,19
20036,e03cb7b58700f8f3,V8,56ca9d670941322f,western tigania,kanjei,0,13
20033,e03cb7b58700f8f3,V2,57c0537892703d95,western tigania,kieru,0,13
20037,e03cb7b58700f8f3,V9,d69176e7da8d6ef8,western tigania,mutuntu sublocation,0,16
20035,e03cb7b58700f8f3,V6,cb639de2fac43338,western tigania,nkomo,0,14
20034,e03cb7b58700f8f3,V5,cc64a96d2f5c1b4d,western tigania,uringu,0,12
13486,88505a94b4f94202,V8,8581be575af00527,wfvan dyk,gituamba,0,9
13484,88505a94b4f94202,V5,3c6eb6f1683021e8,wfvan dyk,lariak settlement,0,15
13485,88505a94b4f94202,V7,77bb5982f77faf41,wfvan dyk,lariaksettlement,0,15
13483,88505a94b4f94202,V2,8b0288c47f0873c2,wfvan dyk,olarabel,0,8
13487,88505a94b4f94202,V9,2ec0e2b47f674230,wfvan dyk,thigio,0,9
13803,8c940787017a9ed7,V2,981dc6b4c4dfecc1,wgitina,illegible,0,8
13806,8c940787017a9ed7,V9,d44b173776426451,wgitina,kanderendu sublocation,0,20
13804,8c940787017a9ed7,V3,b3540f3cc49b4038,wgitina,kariara,0,6
13807,8c940787017a9ed7,V10,c1529165baac3ce3,wgitina,thika valley,0,10
13805,8c940787017a9ed7,V5,cbae586c19aa9a82,wgitina,wanyaga,0,5
616,04d59a668b404f71,V7,af208e423bea8a84,white,01 kalau,0,8
613,04d59a668b404f71,V4,9b77fe07f0b9a21a,white,de bruin,0,8
617,04d59a668b404f71,V8,4471aa5e0c6c61b0,white,golden acres farm,0,16
614,04d59a668b404f71,V5,182ab1251be2c7e3,white,kilimangai farm,0,14
611,04d59a668b404f71,V2,3c165e4e5136b582,white,lesirko,0,6
618,04d59a668b404f71,V9,bbf99d2464d861f8,white,nyairoko,0,7
612,04d59a668b404f71,V3,8166561032d36a51,white,south lake,0,8
615,04d59a668b404f71,V6,8b89e00df483ec67,white,supuko lool tian,0,15
605,04cca4960cc69668,V4,349c9c1236ca6905,whitfields farm,ccm angaine,0,15
13248,853cdb92a3925a72,V1,7cf28d7556fc179e,whitfields farm,central,0,13
607,04cca4960cc69668,V6,a38c157fc92e4f49,whitfields farm,kalalu farm,0,9
5015,2a7a92ca92197db2,V8,b6c763af604dba40,whitfields farm,kearles farm,0,8
13250,853cdb92a3925a72,V4,d4dcc99290df316a,whitfields farm,kipsing,0,13
13253,853cdb92a3925a72,V10,df07bf4d5c82ab0d,whitfields farm,lol boibor,0,14
13251,853cdb92a3925a72,V6,9114daee86ec2b4d,whitfields farm,loloroi,0,14
5014,2a7a92ca92197db2,V7,553fa33b2ab13a44,whitfields farm,manros farm,0,9
13252,853cdb92a3925a72,V9,8e601be93253d359,whitfields farm,mumuoyot,0,15
608,04cca4960cc69668,V7,5c27c4ee72f518c2,whitfields farm,nanteddu,0,12
606,04cca4960cc69668,V5,07af5ee4199532bd,whitfields farm,nuaros farm,0,9
13249,853cdb92a3925a72,V2,8e472a618d0f26d7,whitfields farm,olboi burh,0,12
609,04cca4960cc69668,V10,4b53a7362ccad5e9,whitfields farm,saw mill,0,13
604,04cca4960cc69668,V2,963e9545b1cf4d77,whitfields farm,sirimon track,0,12
1984,0f3a6919c0302283,V3,459e21a0b9c47882,whitfielfs farm,kipsing,0,13
1983,0f3a6919c0302283,V1,a1a6bb4e7b68cc15,whitfielfs farm,oldonyiro,0,13
1987,0f3a6919c0302283,V8,3af94400f305703d,whitfielfs farm,peleta,0,12
1985,0f3a6919c0302283,V5,94225905c3630102,whitfielfs farm,pickerings farm,0,9
1986,0f3a6919c0302283,V6,ffa531e49b90d5fa,whitfielfs farm,shardika,0,12
19925,de81df2103017fb5,V10,456df211d829f3c3,wileys labour lines,amboni,0,16
19920,de81df2103017fb5,V2,90986ba736ffd925,wileys labour lines,honi,0,17
19924,de81df2103017fb5,V9,6687666cb57338a8,wileys labour lines,nicholas farm,0,15
19921,de81df2103017fb5,V4,610727c8ffaf640c,wileys labour lines,ruhutie,0,16
19922,de81df2103017fb5,V5,c1dd669c298a192f,wileys labour lines,ruhutii,0,17
21404,f6eed74cee6ef7a6,V2,7c131d3dad49a179,wilsons farm,aberdare forest station kingongo,0,28
21406,f6eed74cee6ef7a6,V4,8baea37fcd49aecd,wilsons farm,amboni,0,10
21407,f6eed74cee6ef7a6,V5,b2afeb5ed4397aa3,wilsons farm,gitumbi,0,11
6006,3551aa4b5ed619d5,V6,e1644dd36b2d77e6,wilsons farm,mogotiu,0,11
6008,3551aa4b5ed619d5,V9,165629f98e170541,wilsons farm,mugutyu engare,0,11
6005,3551aa4b5ed619d5,V5,cd3b1222395eb1e1,wilsons farm,muruaki,0,11
6003,3551aa4b5ed619d5,V2,f9756879a37e4aca,wilsons farm,murungaru,0,9
6007,3551aa4b5ed619d5,V7,5da31c5d040993d5,wilsons farm,olaragwai settlement,0,17
6004,3551aa4b5ed619d5,V4,4bc0c51571c22c17,wilsons farm,olaragwaisettlement,0,17
21408,f6eed74cee6ef7a6,V10,e57649c27d39f41e,wilsons farm,ruringuthunguma,0,13
21403,f6eed74cee6ef7a6,V1,1055f9bbc11c37d0,wilsons farm,wise labour lines,0,12
21405,f6eed74cee6ef7a6,V3,7334eb53b52472cc,wilsons farm,zawadi estate,0,11
4562,265c7f2ff99c55c1,V5,525914e03ef90ab9,wisdoms,beggs farm,0,9
4563,265c7f2ff99c55c1,V6,2808c839805368b8,wisdoms,kangoyo,0,6
4561,265c7f2ff99c55c1,V3,8a136b46e97f9722,wisdoms,mkungi,0,7
4564,265c7f2ff99c55c1,V10,4dae072c92a7aef6,wisdoms,sasini,0,6
9418,599bdf1c9033aac6,V5,525914e03ef90ab9,wisdoms farm,beggs farm,0,6
9419,599bdf1c9033aac6,V6,2808c839805368b8,wisdoms farm,kangoyo,0,11
9417,599bdf1c9033aac6,V3,8a136b46e97f9722,wisdoms farm,mkungi,0,11
9420,599bdf1c9033aac6,V10,4dae072c92a7aef6,wisdoms farm,sasini,0,10
3663,1daf70f9aa33c4f5,V2,7c131d3dad49a179,wise labour lines,aberdare forest station kingongo,0,26
3666,1daf70f9aa33c4f5,V7,d14f7fa6db482950,wise labour lines,amboni,0,14
3668,1daf70f9aa33c4f5,V10,1a8c534cced653db,wise labour lines,kiamathambo,0,15
3665,1daf70f9aa33c4f5,V4,2227c2805503d1d1,wise labour lines,nyeri district,0,15
3664,1daf70f9aa33c4f5,V3,ede2ab1ae5a0f100,wise labour lines,seremai estate,0,14
3667,1daf70f9aa33c4f5,V9,e256218e7d085097,wise labour lines,vetchs farm,0,15
20311,e5412d5f17c1cbcc,V6,d996c74fdafe0019,wk bastards farm,coryndonpeak,0,15
20309,e5412d5f17c1cbcc,V4,0574efd96b5bc4d4,wk bastards farm,delamerepeak,0,13
20314,e5412d5f17c1cbcc,V10,9bab8271cfd6c0d6,wk bastards farm,kangaita,0,12
20308,e5412d5f17c1cbcc,V2,33364a4c14e43e4a,wk bastards farm,karangaita,0,12
20310,e5412d5f17c1cbcc,V5,012226c32cb8c93f,wk bastards farm,kenya mount,0,14
7941,4959f2a54c9b5e7b,V10,76d23fdef526d4cd,wk bastards farm,kithumbuini,0,14
7940,4959f2a54c9b5e7b,V9,173d86f7dab897be,wk bastards farm,kithunbuini,0,14
20312,e5412d5f17c1cbcc,V8,333876ca32290fc9,wk bastards farm,macmillanpeak,0,14
20313,e5412d5f17c1cbcc,V9,76615e2b2d35f0b4,wk bastards farm,naromoru,0,13
7939,4959f2a54c9b5e7b,V6,65ea9775a32fd2d8,wk bastards farm,rongai,0,14
7935,4959f2a54c9b5e7b,V2,45f33c35863e85d1,wk bastards farm,rongai river,0,13
7938,4959f2a54c9b5e7b,V5,1aafb129d27881f1,wk bastards farm,ronkai,0,14
13180,83ffbc267747317a,V5,94dab7287e2682d0,wk bastards pump house,kandar,0,18
13183,83ffbc267747317a,V10,173d86f7dab897be,wk bastards pump house,kithunbuini,0,19
13179,83ffbc267747317a,V4,c7bae82f4ab594b7,wk bastards pump house,kongai rwkbastard,0,19
13182,83ffbc267747317a,V7,65ea9775a32fd2d8,wk bastards pump house,rongai,0,21
13178,83ffbc267747317a,V3,45f33c35863e85d1,wk bastards pump house,rongai river,0,20
13181,83ffbc267747317a,V6,1aafb129d27881f1,wk bastards pump house,ronkai,0,21
1431,0b912b94a84f9cf2,V5,a94930be2a618697,wkandara,gaichanjiru,0,8
1429,0b912b94a84f9cf2,V3,f90bec321438cb92,wkandara,githegi,0,8
1430,0b912b94a84f9cf2,V4,657d7f6851687934,wkandara,kagumoini,0,8
1428,0b912b94a84f9cf2,V2,9e641b2e421d94db,wkandara,nguruaini,0,8
1432,0b912b94a84f9cf2,V8,b60911900203f9f5,wkandara,ngurueini sublocation,0,19
13147,83639e40c70bfdfe,V2,b4dd225ceb34e5e9,wof keringa  r,gachigi,0,12
13148,83639e40c70bfdfe,V4,2d3cce078d5e20f5,wof keringa  r,karugoya,0,11
13150,83639e40c70bfdfe,V6,7d307452def8f88e,wof keringa  r,kianguenyi,0,12
13151,83639e40c70bfdfe,V8,040555d39e19f1f5,wof keringa  r,kiangwenyi,0,12
13149,83639e40c70bfdfe,V5,00b1561c6944065f,wof keringa  r,near kerugoya,0,10
7370,439778e363968425,V6,30b07294a3135f42,woods farm,bastards farm,0,6
7373,439778e363968425,V10,5ccd5aa81ea06cf3,woods farm,batards farm,0,5
7372,439778e363968425,V9,c7d695c580b051ec,woods farm,de batards farm,0,8
1626,0caa11452df11529,V1,46325b7ae616862e,woods farm,eranga,0,9
1627,0caa11452df11529,V3,dd56837fe2f5971e,woods farm,erangao,0,9
1629,0caa11452df11529,V8,55c7b4dd8e4d08ac,woods farm,erangaon ol doinyo,0,16
7369,439778e363968425,V4,2c9bc7b029a0809c,woods farm,irua,0,9
7371,439778e363968425,V7,bcd9b25dc4cb0630,woods farm,lairagwan farm,0,9
1628,0caa11452df11529,V4,4b05cce9a0fefa1e,woods farm,oldoinyo erangaon,0,14
7368,439778e363968425,V2,c1f55b2c3a3db668,woods farm,olpejeta ranching estate,0,22
16301,a8f649aa3eb290e4,V10,b8b400eec7044a36,wvan blerk,kanyagia,0,8
16297,a8f649aa3eb290e4,V3,feef81649b557221,wvan blerk,mairo ikumi primary,0,17
16298,a8f649aa3eb290e4,V4,d4beac48d8047782,wvan blerk,sharpes road,0,10
16299,a8f649aa3eb290e4,V5,9b3762d770adde17,wvan blerk,sharps road,0,10
16300,a8f649aa3eb290e4,V9,fe443a7a2d9af276,wvan blerk,suswa,0,10
21225,f40e17ce982c06c8,V2,3f70646bb335b208,wyakyanga,location 45,0,9
21227,f40e17ce982c06c8,V4,07aee64997d0d462,wyakyanga,mbaria,0,7
21229,f40e17ce982c06c8,V7,84d5a49ceb0b30be,wyakyanga,mihuti,0,9
21228,f40e17ce982c06c8,V5,a6f0f1375dc35218,wyakyanga,ngutu,0,9
9822,5d845c322673d85d,V2,456df211d829f3c3,wylies farm,amboni,0,11
9825,5d845c322673d85d,V7,399cb8987d9812f6,wylies farm,camms,0,10
9823,5d845c322673d85d,V4,2f23b06ee519be9d,wylies farm,ruhutie,0,11
9824,5d845c322673d85d,V5,7f6de823821ca5ea,wylies farm,ruhutii,0,11
5037,2aa323f13bfea323,V5,dcdbc67d62ebe26b,yara estate,bandestate,0,4
5038,2aa323f13bfea323,V6,b5f24f7ac811e35a,yara estate,bano,0,10
5035,2aa323f13bfea323,V2,e486c2f90929e45a,yara estate,cianda,0,9
